epoch,accuracy,dice_coef,iou,loss,lr,mse,precision,recall,val_accuracy,val_dice_coef,val_iou,val_loss,val_mse,val_precision,val_recall
21,0.9492174983024597,0.7332997918128967,8.659936904907227,0.26670020818710327,1e-05,158.18084716796875,0.0471155047416687,0.9752120971679688,0.9502835273742676,0.5111969113349915,10.551583290100098,0.48880308866500854,166.0912628173828,0.051409438252449036,0.992769181728363
22,0.9500746130943298,0.735350489616394,8.801300048828125,0.2646488845348358,1e-05,158.1796875,0.047940436750650406,0.9755127429962158,0.9523006081581116,0.5123339891433716,10.208155632019043,0.4876660108566284,166.09176635742188,0.05350188538432121,0.99115389585495
23,0.9509367942810059,0.7372976541519165,8.919548034667969,0.26270225644111633,1e-05,158.17880249023438,0.048778802156448364,0.9753956198692322,0.952739417552948,0.5129727125167847,10.296188354492188,0.48702722787857056,166.09188842773438,0.05397976189851761,0.9907833337783813
24,0.9517888426780701,0.7391781210899353,9.04706859588623,0.26082244515419006,1e-05,158.17791748046875,0.04963650554418564,0.9753047823905945,0.9523277282714844,0.5133944749832153,10.63068675994873,0.48660552501678467,166.09097290039062,0.05357162281870842,0.9919235110282898
25,0.9526661038398743,0.7410238981246948,9.17153549194336,0.25897616147994995,1e-05,158.17718505859375,0.05055144056677818,0.9751812219619751,0.9502813816070557,0.5130444765090942,11.227377891540527,0.4869554936885834,166.0894012451172,0.051476042717695236,0.9941659569740295
26,0.9534607529640198,0.7428285479545593,9.278801918029785,0.25717031955718994,1e-05,158.17633056640625,0.051418986171483994,0.9752398729324341,0.9495263695716858,0.5130125284194946,11.361784934997559,0.48698747158050537,166.08897399902344,0.05075293779373169,0.9951446056365967
27,0.9539746642112732,0.7442010045051575,9.4197998046875,0.2557985782623291,1e-05,158.17543029785156,0.05200639367103577,0.9754971265792847,0.9491815567016602,0.5135183930397034,11.579136848449707,0.48648160696029663,166.0882568359375,0.05044408142566681,0.9958857297897339
28,0.9546141624450684,0.7460251450538635,9.49782943725586,0.253974974155426,1e-05,158.17469787597656,0.052750203758478165,0.9756678938865662,0.9489649534225464,0.513555109500885,11.523260116577148,0.4864449203014374,166.0885467529297,0.05022318661212921,0.9957432150840759
29,0.9550683498382568,0.7473434209823608,9.610490798950195,0.2526562213897705,1e-05,158.17405700683594,0.05329052358865738,0.9757806062698364,0.949246346950531,0.5140427350997925,11.56082820892334,0.4859572649002075,166.08824157714844,0.050501059740781784,0.9957337379455566
30,0.9556509852409363,0.7488588690757751,9.700708389282227,0.2511417269706726,1e-05,158.17349243164062,0.05399167537689209,0.9757946133613586,0.9488053917884827,0.513758659362793,11.696269035339355,0.48624128103256226,166.088134765625,0.050087880343198776,0.9961802959442139
31,0.9562638998031616,0.7504755258560181,9.77182388305664,0.24952365458011627,1e-05,158.1727752685547,0.05475326254963875,0.9759025573730469,0.9503060579299927,0.5148558020591736,11.470396995544434,0.4851441979408264,166.0887908935547,0.051528822630643845,0.9947265386581421
32,0.9567005634307861,0.7515919804573059,9.945110321044922,0.24840731918811798,1e-05,158.1719512939453,0.05532675236463547,0.9762754440307617,0.950913667678833,0.5154370069503784,11.637343406677246,0.4845629930496216,166.0889434814453,0.052139054983854294,0.9941659569740295
33,0.9571517109870911,0.7526832818984985,10.043774604797363,0.2473166435956955,1e-05,158.17129516601562,0.05592527613043785,0.9765368700027466,0.9541273713111877,0.5180811285972595,11.635884284973145,0.4819188117980957,166.08876037597656,0.05568825826048851,0.9921895861625671
34,0.9579082131385803,0.7542964816093445,10.122690200805664,0.24570336937904358,1e-05,158.1703338623047,0.056930288672447205,0.9765139222145081,0.9534590244293213,0.5176817774772644,11.693551063537598,0.48231828212738037,166.08946228027344,0.054889511317014694,0.9922086000442505
35,0.9583222270011902,0.7554536461830139,10.207901000976562,0.24454599618911743,1e-05,158.16952514648438,0.05750234052538872,0.9766676425933838,0.9569720029830933,0.5201002955436707,11.042522430419922,0.47989973425865173,166.090576171875,0.05917949602007866,0.9887784719467163
36,0.9586595892906189,0.7564398050308228,10.316865921020508,0.24356034398078918,1e-05,158.16905212402344,0.05799133703112602,0.9769546389579773,0.9578004479408264,0.5199731588363647,11.205596923828125,0.4800267815589905,166.093017578125,0.06021164357662201,0.9864980578422546
37,0.9595279097557068,0.7581927180290222,10.488150596618652,0.2418072521686554,1e-05,158.16836547851562,0.05923124775290489,0.9768494367599487,0.9626386761665344,0.5220112204551697,9.133716583251953,0.4779888093471527,166.1009063720703,0.06749453395605087,0.9783930778503418
38,0.9597507119178772,0.7588364481925964,10.546895027160645,0.2411632537841797,1e-05,158.16786193847656,0.05956251174211502,0.9768921136856079,0.9626498222351074,0.5217155814170837,10.298310279846191,0.47828444838523865,166.1011505126953,0.06748820841312408,0.9779750108718872
39,0.9605812430381775,0.7603230476379395,10.686039924621582,0.23967620730400085,1e-05,158.16720581054688,0.06080659106373787,0.9766795635223389,0.9647515416145325,0.5235351920127869,9.209832191467285,0.47646474838256836,166.10745239257812,0.07116760313510895,0.9728060364723206
40,0.9605648517608643,0.7604329586029053,10.716052055358887,0.23956765234470367,1e-05,158.16656494140625,0.06081930547952652,0.9773227572441101,0.9669934511184692,0.5189445614814758,8.519258499145508,0.48105543851852417,166.1237335205078,0.07497639954090118,0.9584774374961853
41,0.9616571664810181,0.7628817558288574,10.976804733276367,0.2371189147233963,1e-05,158.16558837890625,0.06255050748586655,0.9772846698760986,0.9696073532104492,0.5179423689842224,7.570791244506836,0.4820576310157776,166.13783264160156,0.08038170635700226,0.9448424577713013
42,0.9621053338050842,0.7637791633605957,11.09878921508789,0.2362208366394043,1e-05,158.1651153564453,0.06329227238893509,0.9773336052894592,0.970611572265625,0.5206165909767151,6.584206581115723,0.47938355803489685,166.1473388671875,0.08238545060157776,0.9354737401008606
43,0.9624768495559692,0.7648534774780273,11.044608116149902,0.2351464033126831,1e-05,158.16552734375,0.06388445198535919,0.9767003655433655,0.9664319157600403,0.5252885818481445,11.353307723999023,0.47471147775650024,166.1132354736328,0.07432030141353607,0.9669435024261475
44,0.9632557034492493,0.766598105430603,11.247870445251465,0.2334025651216507,1e-05,158.1648712158203,0.06523557752370834,0.9765843152999878,0.9669381380081177,0.526734471321106,11.171308517456055,0.4732656180858612,166.11676025390625,0.07523734867572784,0.9638364315032959
